@RELATION results
@ATTRIBUTE symbol {accident,bomb,car,casualty,electricity,fire,firebrigade,flood,gas,injury,paramedics,person,police,roadblock}
@ATTRIBUTE size {small,medium,large}
@ATTRIBUTE mean_gray NUMERIC
@ATTRIBUTE center_of_mass_X NUMERIC
@ATTRIBUTE center_of_mass_Y NUMERIC
@DATA
bomb,large,252.138826,125.447001,137.057817
bomb,large,252.001764,101.041552,144.992646
bomb,large,252.502041,87.637292,157.512563
bomb,large,252.348702,64.545171,155.660436
bomb,medium,249.156072,120.519608,116.371517
bomb,medium,251.933566,108.373822,172.175653
bomb,medium,252.066061,97.985307,157.422661
bomb,medium,251.988458,88.663597,164.374367
bomb,medium,250.402499,92.802563,169.599532
bomb,small,252.504600,104.047460,122.644791
bomb,small,252.551399,67.146440,161.109223
bomb,small,252.288015,117.044318,186.139918
bomb,small,252.438650,75.883491,175.445410
bomb,small,252.421887,125.259086,162.386287
bomb,small,251.625878,91.229010,153.657469
bomb,small,251.869126,163.219436,76.072623
bomb,small,251.368186,91.083706,125.557401
bomb,small,250.793903,109.660596,132.324360
bomb,small,251.231762,96.519287,152.932199
bomb,medium,252.048078,113.698690,145.496361
bomb,medium,251.359549,85.765039,165.989627
bomb,medium,251.292470,81.981481,163.958333
bomb,medium,251.980772,97.197960,151.604018
bomb,medium,252.230675,99.574255,122.612195
bomb,medium,254.354258,97.765613,137.955773
bomb,medium,254.121960,115.957468,147.311573
bomb,medium,253.477535,114.831373,164.275294
bomb,medium,253.622198,117.076881,158.030752
bomb,medium,253.382918,126.747656,121.402865
bomb,large,252.552979,106.480085,94.751130
bomb,large,252.355039,108.258556,129.369715
bomb,large,251.503491,113.479194,126.970087
bomb,large,250.499749,122.813171,162.509363
bomb,large,251.249747,118.470767,140.832715
bomb,small,253.097524,115.594012,100.280029
bomb,small,253.051761,106.766580,141.297526
bomb,small,252.991550,105.693260,123.184331
bomb,small,252.939696,125.615578,104.058626
bomb,small,252.417568,108.895803,135.674526
bomb,medium,252.973753,123.946552,82.020690
bomb,medium,253.004453,103.989732,140.745508
bomb,medium,253.240994,96.761144,130.969448
bomb,medium,252.819854,112.282903,145.040529
bomb,medium,252.093685,135.709698,118.857097
bomb,medium,252.060875,119.484866,128.917438
bomb,medium,252.447798,125.112243,147.342601
bomb,medium,252.033227,112.763055,144.770670
bomb,medium,252.555706,109.319894,153.468165
bomb,medium,251.091805,111.671262,154.100210
bomb,large,251.612968,96.917927,172.717063
bomb,large,250.406800,127.310323,179.241292
bomb,large,250.561627,117.789486,179.630834
bomb,large,250.230854,128.039439,166.730228
bomb,large,250.505717,115.018535,138.677173
bomb,medium,252.187625,107.211518,150.883072
bomb,medium,251.988965,105.527728,168.322837
bomb,medium,251.684123,107.043002,155.991354
bomb,medium,251.532034,118.790613,153.774133
bomb,medium,251.701326,107.063713,127.280831
bomb,medium,252.820185,110.830227,141.306663
bomb,medium,252.324934,124.751770,140.378360
bomb,medium,252.699099,135.827233,79.843338
bomb,medium,253.258197,142.809028,121.132812
bomb,medium,252.350739,109.235045,148.383509
bomb,small,253.187042,109.630869,90.758216
bomb,small,252.650765,114.509793,123.320066
bomb,small,252.935782,108.655807,139.408404
bomb,small,253.034014,117.259390,123.125587
bomb,small,252.935925,117.103741,124.368473
bomb,medium,253.076132,104.887078,114.071013
bomb,medium,252.883961,101.683659,138.246653
bomb,medium,252.948737,133.625111,64.206897
bomb,medium,252.952424,123.965157,143.030141
bomb,medium,252.966279,101.881978,152.578947
bomb,medium,253.417394,116.671199,128.793569
bomb,medium,252.557175,101.942768,142.153922
bomb,medium,253.226787,101.631303,139.929109
bomb,medium,252.159083,123.663945,156.510451
bomb,medium,252.832139,114.729958,158.161872
bomb,medium,249.405866,125.607602,164.844238
bomb,medium,249.990601,132.002419,157.673206
bomb,medium,250.035861,112.201231,163.353562
bomb,medium,249.923888,119.433447,165.968785
bomb,medium,251.013206,121.776510,137.282141
bomb,small,250.386115,119.842021,152.847651
bomb,small,250.759708,107.207016,150.035951
bomb,small,250.849972,93.523975,142.067285
bomb,small,250.459814,102.151044,151.110516
bomb,small,251.843215,83.898877,142.443024
bomb,small,251.171946,109.945238,171.697619
bomb,small,250.889195,102.409359,133.457989
bomb,small,251.272732,114.606152,111.611614
bomb,small,250.364346,126.765621,145.390727
bomb,small,251.264023,95.780077,116.446468
bomb,medium,248.989511,115.539207,146.029778
bomb,medium,248.129871,133.874223,149.732457
bomb,medium,248.401412,127.619624,89.435036
bomb,medium,248.938525,40.519645,145.403359
bomb,medium,250.314485,75.347028,125.234703
bomb,medium,251.155096,87.976102,182.027100
bomb,medium,251.256551,103.395168,156.210406
bomb,medium,250.996003,105.247610,162.720191
bomb,medium,251.383070,122.707838,122.846397
bomb,medium,251.166541,135.172897,79.748053
bomb,medium,248.822592,123.939577,150.997070
bomb,medium,248.959017,127.766292,168.363644
bomb,medium,250.100107,94.278886,180.510288
bomb,medium,248.063722,88.702463,130.337055
bomb,medium,250.075643,90.020382,146.300815
bomb,medium,249.311631,110.917649,131.239063
bomb,medium,248.755739,83.299716,112.623869
bomb,medium,249.414856,131.119892,154.092495
bomb,medium,249.340024,103.432706,152.145228
bomb,medium,250.361013,57.964637,108.416503
bomb,large,246.236142,156.430690,96.447668
bomb,large,247.042904,142.364024,149.780904
bomb,large,247.038287,106.442580,127.586379
bomb,large,247.893773,117.294165,112.850520
bomb,large,245.284629,96.228569,135.604266
bomb,medium,246.882214,125.921221,91.518218
bomb,medium,248.764162,130.086113,137.523347
bomb,medium,249.314410,97.023072,131.731048
bomb,medium,245.133314,131.676439,103.061185
bomb,medium,248.267541,75.972031,195.209903
bomb,large,247.437647,142.263931,66.019019
bomb,large,242.883219,125.331210,103.635159
bomb,large,241.701570,121.502526,178.109408
bomb,large,242.686382,130.966476,86.603588
bomb,large,246.110352,137.265089,169.879790
bomb,medium,249.134548,92.939001,146.827800
bomb,medium,249.948220,150.605585,165.991158
bomb,medium,250.147689,124.844866,140.167993
bomb,medium,249.534643,98.682031,174.631073
bomb,medium,248.941218,51.150067,174.280760
bomb,medium,253.597909,135.354724,86.095663
bomb,medium,253.438828,107.839199,141.232229
bomb,medium,254.044864,87.883218,145.693333
bomb,medium,253.524088,102.115776,116.777778
bomb,medium,252.991550,114.355825,77.287197
bomb,medium,253.447186,113.843948,125.393426
bomb,medium,252.747742,108.829480,129.047517
bomb,medium,253.025480,117.315296,114.111833
bomb,medium,253.292183,113.528112,134.505910
bomb,medium,252.750708,123.827605,130.377772
bomb,small,253.921069,131.151184,86.449909
bomb,small,253.660589,119.101052,120.997068
bomb,small,254.117012,114.977079,129.183366
bomb,small,253.832216,100.319976,128.590164
bomb,small,253.929324,124.774510,117.919118
bomb,medium,252.675226,104.265846,118.597126
bomb,medium,253.147386,107.919219,115.297009
bomb,medium,252.991888,102.402417,104.230890
bomb,medium,252.901305,107.474627,120.242786
bomb,medium,253.172120,112.833333,124.709394
bomb,medium,253.215263,107.435662,124.159314
bomb,medium,253.294923,115.123974,118.925698
bomb,medium,253.117222,93.887349,131.404407
bomb,medium,253.327137,110.414952,128.137517
bomb,medium,253.062220,89.869969,124.846749
bomb,small,254.107238,104.629006,119.425481
bomb,small,254.074356,94.997547,114.889616
bomb,small,254.044496,102.702954,123.015190
bomb,small,253.895442,112.529796,128.747105
bomb,small,253.864953,99.233618,123.334758
bomb,large,251.761905,96.633142,88.070402
bomb,large,251.252268,99.573980,102.317165
bomb,large,252.759927,123.113186,86.704018
bomb,large,251.689752,121.261847,122.914481
bomb,large,251.555100,91.972745,119.864590
bomb,medium,253.075520,120.246383,115.641191
bomb,medium,253.322708,115.259587,113.925516
bomb,medium,252.957144,101.720764,112.403304
bomb,medium,252.518384,104.538359,115.204711
bomb,medium,252.406897,147.350569,113.799938
bomb,medium,251.941224,96.255396,95.328837
bomb,medium,253.301204,110.537811,110.064677
bomb,medium,252.798017,101.818355,97.766857
bomb,medium,252.729128,114.266974,116.727273
bomb,medium,252.693093,108.887308,111.424852
bomb,medium,253.116417,114.005321,113.486034
bomb,medium,252.739210,101.133017,114.192541
bomb,medium,252.884137,133.429599,118.686194
bomb,medium,252.633697,119.494817,129.263502
bomb,medium,252.552874,112.280242,132.885333
bomb,large,251.741608,111.954827,120.645762
bomb,large,251.427816,124.339796,121.113562
bomb,large,250.548575,112.069872,116.412179
bomb,large,251.271830,120.501205,97.161647
bomb,large,250.948695,121.481248,95.673267
bomb,medium,251.791887,114.934432,144.396842
bomb,medium,252.667075,117.645435,95.745223
bomb,medium,252.002998,128.284377,98.277178
bomb,medium,252.174408,108.166331,159.512894
bomb,medium,252.214601,112.535147,153.981859
bomb,medium,251.804737,106.346637,87.536955
bomb,medium,251.178174,120.865604,144.361899
bomb,medium,251.171054,123.257552,139.681770
bomb,medium,251.216377,114.828151,112.059465
bomb,medium,251.639374,103.048250,102.877956
bomb,large,246.105842,114.770622,87.013266
bomb,large,245.327616,109.470819,152.641247
bomb,large,243.727737,119.254967,166.567722
bomb,large,243.760037,121.955681,163.846961
bomb,large,244.399271,112.375089,158.809029
bomb,medium,250.516362,112.424980,152.089832
bomb,medium,250.329387,107.023022,154.870663
bomb,medium,251.648046,119.363999,133.393611
bomb,medium,250.875076,126.460702,140.116547
bomb,medium,251.165219,101.380670,137.776171
bomb,large,246.287543,122.394058,155.795125
bomb,large,245.650561,132.737197,167.557671
bomb,large,245.104581,101.306331,145.962907
bomb,large,244.385394,116.942189,153.811701
bomb,large,244.549894,121.751189,150.641328
bomb,medium,250.505566,118.125770,149.669781
bomb,medium,249.204644,102.504518,156.944553
bomb,medium,249.809458,88.807096,151.423563
bomb,medium,249.955051,92.073256,163.836019
bomb,medium,249.788010,110.829662,108.469408
bomb,small,253.340499,117.308755,133.154728
bomb,small,253.838798,112.727321,144.552479
bomb,small,253.013054,111.520693,146.476453
bomb,small,253.412863,109.661649,146.063331
bomb,small,253.073972,94.338321,145.098935
bomb,medium,251.984091,117.598832,152.492199
bomb,medium,251.998679,111.228427,148.736065
bomb,medium,252.072093,105.301755,160.026822
bomb,medium,251.450868,122.774221,156.052463
bomb,medium,251.519331,91.611257,154.838569
bomb,medium,252.108698,110.080384,147.103759
bomb,medium,252.549995,98.500398,141.751451
bomb,medium,252.059088,108.225785,103.956580
bomb,medium,252.751932,126.138889,159.874677
bomb,medium,252.767363,128.752688,123.839718
bomb,small,252.669825,119.372695,136.653299
bomb,small,252.909871,117.728571,136.455782
bomb,small,251.942168,122.239159,147.540127
bomb,small,252.370118,82.486436,155.997505
bom
